Time	Node	Type	Packets	
18.5	leaf-10	CacheHits	0
18.5	leaf-10	CacheMisses	47
18.5	leaf-11	CacheHits	0
18.5	leaf-11	CacheMisses	46
18.5	leaf-12	CacheHits	0
18.5	leaf-12	CacheMisses	53
18.5	leaf-13	CacheHits	0
18.5	leaf-13	CacheMisses	0
18.5	leaf-14	CacheHits	0
18.5	leaf-14	CacheMisses	48
18.5	leaf-15	CacheHits	0
18.5	leaf-15	CacheMisses	42
18.5	leaf-16	CacheHits	0
18.5	leaf-16	CacheMisses	58
19	gw-root	CacheHits	0
19	gw-root	CacheMisses	114
19	bb-1	CacheHits	8
19	bb-1	CacheMisses	115
19	bb-2	CacheHits	44
19	bb-2	CacheMisses	123
19	bb-3	CacheHits	66
19	bb-3	CacheMisses	62
19	bb-4	CacheHits	102
19	bb-4	CacheMisses	101
19	bb-5	CacheHits	90
19	bb-5	CacheMisses	77
19	bb-6	CacheHits	52
19	bb-6	CacheMisses	49
19	bb-7	CacheHits	60
19	bb-7	CacheMisses	103
19	bb-8	CacheHits	58
19	bb-8	CacheMisses	106
19	cgw-1	CacheHits	48
19	cgw-1	CacheMisses	55
19	cgw-2	CacheHits	0
19	cgw-2	CacheMisses	109
19	cgw-3	CacheHits	0
19	cgw-3	CacheMisses	51
19	cgw-4	CacheHits	51
19	cgw-4	CacheMisses	49
19	cgw-5	CacheHits	0
19	cgw-5	CacheMisses	104
19	cgw-6	CacheHits	34
19	cgw-6	CacheMisses	57
19	cgw-7	CacheHits	0
19	cgw-7	CacheMisses	47
19	cgw-8	CacheHits	0
19	cgw-8	CacheMisses	110
19	leaf-1	CacheHits	0
19	leaf-1	CacheMisses	53
19	leaf-2	CacheHits	0
19	leaf-2	CacheMisses	48
19	leaf-3	CacheHits	0
19	leaf-3	CacheMisses	51
19	leaf-4	CacheHits	0
19	leaf-4	CacheMisses	61
19	leaf-5	CacheHits	0
19	leaf-5	CacheMisses	51
19	leaf-6	CacheHits	0
19	leaf-6	CacheMisses	0
19	leaf-7	CacheHits	0
19	leaf-7	CacheMisses	50
19	leaf-8	CacheHits	0
19	leaf-8	CacheMisses	49
19	leaf-9	CacheHits	0
19	leaf-9	CacheMisses	53
19	leaf-10	CacheHits	0
19	leaf-10	CacheMisses	51
19	leaf-11	CacheHits	0
19	leaf-11	CacheMisses	46
19	leaf-12	CacheHits	0
19	leaf-12	CacheMisses	45
19	leaf-13	CacheHits	0
19	leaf-13	CacheMisses	0
19	leaf-14	CacheHits	0
19	leaf-14	CacheMisses	47
19	leaf-15	CacheHits	0
19	leaf-15	CacheMisses	54
19	leaf-16	CacheHits	0
19	leaf-16	CacheMisses	55
19.5	gw-root	CacheHits	23
19.5	gw-root	CacheMisses	96
19.5	bb-1	CacheHits	29
19.5	bb-1	CacheMisses	121
19.5	bb-2	CacheHits	18
19.5	bb-2	CacheMisses	148
19.5	bb-3	CacheHits	105
19.5	bb-3	CacheMisses	53
19.5	bb-4	CacheHits	63
19.5	bb-4	CacheMisses	103
19.5	bb-5	CacheHits	51
19.5	bb-5	CacheMisses	107
19.5	bb-6	CacheHits	23
19.5	bb-6	CacheMisses	44
19.5	bb-7	CacheHits	72
19.5	bb-7	CacheMisses	105
19.5	bb-8	CacheHits	47
19.5	bb-8	CacheMisses	96
19.5	cgw-1	CacheHits	45
19.5	cgw-1	CacheMisses	57
19.5	cgw-2	CacheHits	0
19.5	cgw-2	CacheMisses	105
19.5	cgw-3	CacheHits	2
19.5	cgw-3	CacheMisses	46
19.5	cgw-4	CacheHits	48
19.5	cgw-4	CacheMisses	42
19.5	cgw-5	CacheHits	0
19.5	cgw-5	CacheMisses	88
19.5	cgw-6	CacheHits	19
19.5	cgw-6	CacheMisses	89
19.5	cgw-7	CacheHits	0
19.5	cgw-7	CacheMisses	46
19.5	cgw-8	CacheHits	0
19.5	cgw-8	CacheMisses	98
19.5	leaf-1	CacheHits	0
19.5	leaf-1	CacheMisses	57
19.5	leaf-2	CacheHits	0
19.5	leaf-2	CacheMisses	45
19.5	leaf-3	CacheHits	0
19.5	leaf-3	CacheMisses	51
19.5	leaf-4	CacheHits	0
19.5	leaf-4	CacheMisses	52
19.5	leaf-5	CacheHits	0
19.5	leaf-5	CacheMisses	45
19.5	leaf-6	CacheHits	47
19.5	leaf-6	CacheMisses	2
19.5	leaf-7	CacheHits	0
19.5	leaf-7	CacheMisses	48
19.5	leaf-8	CacheHits	0
19.5	leaf-8	CacheMisses	43
19.5	leaf-9	CacheHits	0
19.5	leaf-9	CacheMisses	41
19.5	leaf-10	CacheHits	0
19.5	leaf-10	CacheMisses	47
19.5	leaf-11	CacheHits	0
19.5	leaf-11	CacheMisses	52
19.5	leaf-12	CacheHits	0
19.5	leaf-12	CacheMisses	56
19.5	leaf-13	CacheHits	0
19.5	leaf-13	CacheMisses	0
19.5	leaf-14	CacheHits	0
19.5	leaf-14	CacheMisses	46
19.5	leaf-15	CacheHits	0
19.5	leaf-15	CacheMisses	48
19.5	leaf-16	CacheHits	0
19.5	leaf-16	CacheMisses	49
20	gw-root	CacheHits	5
20	gw-root	CacheMisses	105
20	bb-1	CacheHits	23
20	bb-1	CacheMisses	108
20	bb-2	CacheHits	17
20	bb-2	CacheMisses	131
20	bb-3	CacheHits	101
20	bb-3	CacheMisses	46
20	bb-4	CacheHits	93
20	bb-4	CacheMisses	101
20	bb-5	CacheHits	56
20	bb-5	CacheMisses	95
20	bb-6	CacheHits	33
20	bb-6	CacheMisses	50
20	bb-7	CacheHits	85
20	bb-7	CacheMisses	94
20	bb-8	CacheHits	37
20	bb-8	CacheMisses	101
20	cgw-1	CacheHits	47
20	cgw-1	CacheMisses	53
20	cgw-2	CacheHits	0
20	cgw-2	CacheMisses	95
20	cgw-3	CacheHits	0
20	cgw-3	CacheMisses	49
20	cgw-4	CacheHits	46
20	cgw-4	CacheMisses	42
20	cgw-5	CacheHits	0
20	cgw-5	CacheMisses	100
20	cgw-6	CacheHits	8
20	cgw-6	CacheMisses	82
20	cgw-7	CacheHits	0
20	cgw-7	CacheMisses	46
20	cgw-8	CacheHits	0
20	cgw-8	CacheMisses	93
20	leaf-1	CacheHits	0
20	leaf-1	CacheMisses	55
20	leaf-2	CacheHits	0
20	leaf-2	CacheMisses	47
20	leaf-3	CacheHits	0
20	leaf-3	CacheMisses	51
20	leaf-4	CacheHits	0
20	leaf-4	CacheMisses	46
20	leaf-5	CacheHits	0
20	leaf-5	CacheMisses	50
20	leaf-6	CacheHits	52
20	leaf-6	CacheMisses	0
20	leaf-7	CacheHits	0
20	leaf-7	CacheMisses	47
20	leaf-8	CacheHits	0
20	leaf-8	CacheMisses	42
20	leaf-9	CacheHits	0
20	leaf-9	CacheMisses	43
20	leaf-10	CacheHits	0
20	leaf-10	CacheMisses	58
20	leaf-11	CacheHits	0
20	leaf-11	CacheMisses	47
20	leaf-12	CacheHits	0
20	leaf-12	CacheMisses	43
20	leaf-13	CacheHits	0
20	leaf-13	CacheMisses	0
20	leaf-14	CacheHits	0
20	leaf-14	CacheMisses	46
20	leaf-15	CacheHits	0
20	leaf-15	CacheMisses	40
20	leaf-16	CacheHits	0
20	leaf-16	CacheMisses	57
20.5	gw-root	CacheHits	4
20.5	gw-root	CacheMisses	91
20.5	bb-1	CacheHits	34
20.5	bb-1	CacheMisses	96
20.5	bb-2	CacheHits	26
20.5	bb-2	CacheMisses	126
20.5	bb-3	CacheHits	78
20.5	bb-3	CacheMisses	63
20.5	bb-4	CacheHits	83
20.5	bb-4	CacheMisses	93
20.5	bb-5	CacheHits	66
20.5	bb-5	CacheMisses	94
20.5	bb-6	CacheHits	43
20.5	bb-6	CacheMisses	46
20.5	bb-7	CacheHits	64
20.5	bb-7	CacheMisses	72
20.5	bb-8	CacheHits	57
20.5	bb-8	CacheMisses	102
20.5	cgw-1	CacheHits	46
20.5	cgw-1	CacheMisses	59
20.5	cgw-2	CacheHits	0
20.5	cgw-2	CacheMisses	102
20.5	cgw-3	CacheHits	0
20.5	cgw-3	CacheMisses	47
20.5	cgw-4	CacheHits	52
20.5	cgw-4	CacheMisses	43
20.5	cgw-5	CacheHits	0
20.5	cgw-5	CacheMisses	93
20.5	cgw-6	CacheHits	41
20.5	cgw-6	CacheMisses	56
20.5	cgw-7	CacheHits	0
20.5	cgw-7	CacheMisses	51
20.5	cgw-8	CacheHits	0
20.5	cgw-8	CacheMisses	107
20.5	leaf-1	CacheHits	0
20.5	leaf-1	CacheMisses	46
20.5	leaf-2	CacheHits	0
20.5	leaf-2	CacheMisses	57
20.5	leaf-3	CacheHits	0
20.5	leaf-3	CacheMisses	51
20.5	leaf-4	CacheHits	0
20.5	leaf-4	CacheMisses	49
20.5	leaf-5	CacheHits	0
20.5	leaf-5	CacheMisses	46
20.5	leaf-6	CacheHits	0
20.5	leaf-6	CacheMisses	1
20.5	leaf-7	CacheHits	0
20.5	leaf-7	CacheMisses	51
20.5	leaf-8	CacheHits	0
20.5	leaf-8	CacheMisses	43
20.5	leaf-9	CacheHits	0
20.5	leaf-9	CacheMisses	53
20.5	leaf-10	CacheHits	0
20.5	leaf-10	CacheMisses	41
20.5	leaf-11	CacheHits	0
20.5	leaf-11	CacheMisses	56
20.5	leaf-12	CacheHits	0
20.5	leaf-12	CacheMisses	42
20.5	leaf-13	CacheHits	0
20.5	leaf-13	CacheMisses	0
20.5	leaf-14	CacheHits	0
20.5	leaf-14	CacheMisses	51
20.5	leaf-15	CacheHits	0
20.5	leaf-15	CacheMisses	55
20.5	leaf-16	CacheHits	0
20.5	leaf-16	CacheMisses	48
21	gw-root	CacheHits	32
21	gw-root	CacheMisses	101
21	bb-1	CacheHits	13
21	bb-1	CacheMisses	131
21	bb-2	CacheHits	23
21	bb-2	CacheMisses	144
21	bb-3	CacheHits	66
21	bb-3	CacheMisses	69
21	bb-4	CacheHits	98
21	bb-4	CacheMisses	96
21	bb-5	CacheHits	60
21	bb-5	CacheMisses	87
21	bb-6	CacheHits	52
21	bb-6	CacheMisses	47
21	bb-7	CacheHits	27
21	bb-7	CacheMisses	96
21	bb-8	CacheHits	40
21	bb-8	CacheMisses	96
21	cgw-1	CacheHits	44
21	cgw-1	CacheMisses	50
21	cgw-2	CacheHits	0
21	cgw-2	CacheMisses	94
21	cgw-3	CacheHits	0
21	cgw-3	CacheMisses	46
21	cgw-4	CacheHits	52
21	cgw-4	CacheMisses	55
21	cgw-5	CacheHits	0
21	cgw-5	CacheMisses	97
21	cgw-6	CacheHits	52
21	cgw-6	CacheMisses	35
21	cgw-7	CacheHits	0
21	cgw-7	CacheMisses	49
21	cgw-8	CacheHits	0
21	cgw-8	CacheMisses	87
21	leaf-1	CacheHits	0
21	leaf-1	CacheMisses	45
21	leaf-2	CacheHits	0
21	leaf-2	CacheMisses	49
21	leaf-3	CacheHits	0
21	leaf-3	CacheMisses	47
21	leaf-4	CacheHits	0
21	leaf-4	CacheMisses	47
21	leaf-5	CacheHits	0
21	leaf-5	CacheMisses	49
21	leaf-6	CacheHits	0
21	leaf-6	CacheMisses	0
21	leaf-7	CacheHits	0
21	leaf-7	CacheMisses	53
21	leaf-8	CacheHits	0
21	leaf-8	CacheMisses	54
21	leaf-9	CacheHits	0
21	leaf-9	CacheMisses	46
21	leaf-10	CacheHits	0
21	leaf-10	CacheMisses	51
21	leaf-11	CacheHits	0
21	leaf-11	CacheMisses	51
21	leaf-12	CacheHits	0
21	leaf-12	CacheMisses	35
21	leaf-13	CacheHits	0
21	leaf-13	CacheMisses	0
21	leaf-14	CacheHits	0
21	leaf-14	CacheMisses	49
21	leaf-15	CacheHits	0
21	leaf-15	CacheMisses	41
21	leaf-16	CacheHits	0
21	leaf-16	CacheMisses	49
21.5	gw-root	CacheHits	1
21.5	gw-root	CacheMisses	109
21.5	bb-1	CacheHits	7
21.5	bb-1	CacheMisses	110
21.5	bb-2	CacheHits	54
21.5	bb-2	CacheMisses	118
21.5	bb-3	CacheHits	86
21.5	bb-3	CacheMisses	67
21.5	bb-4	CacheHits	104
21.5	bb-4	CacheMisses	102
21.5	bb-5	CacheHits	58
21.5	bb-5	CacheMisses	92
21.5	bb-6	CacheHits	35
21.5	bb-6	CacheMisses	55
21.5	bb-7	CacheHits	47
21.5	bb-7	CacheMisses	102
21.5	bb-8	CacheHits	52
21.5	bb-8	CacheMisses	102
21.5	cgw-1	CacheHits	46
21.5	cgw-1	CacheMisses	47
21.5	cgw-2	CacheHits	0
21.5	cgw-2	CacheMisses	106
21.5	cgw-3	CacheHits	0
21.5	cgw-3	CacheMisses	55
21.5	cgw-4	CacheHits	49
21.5	cgw-4	CacheMisses	61
21.5	cgw-5	CacheHits	0
21.5	cgw-5	CacheMisses	103
21.5	cgw-6	CacheHits	48
21.5	cgw-6	CacheMisses	47
21.5	cgw-7	CacheHits	0
21.5	cgw-7	CacheMisses	43
21.5	cgw-8	CacheHits	0
21.5	cgw-8	CacheMisses	110
21.5	leaf-1	CacheHits	0
21.5	leaf-1	CacheMisses	48
21.5	leaf-2	CacheHits	0
21.5	leaf-2	CacheMisses	46
21.5	leaf-3	CacheHits	0
21.5	leaf-3	CacheMisses	54
21.5	leaf-4	CacheHits	0
21.5	leaf-4	CacheMisses	51
21.5	leaf-5	CacheHits	0
21.5	leaf-5	CacheMisses	54
21.5	leaf-6	CacheHits	0
21.5	leaf-6	CacheMisses	0
21.5	leaf-7	CacheHits	0
21.5	leaf-7	CacheMisses	49
21.5	leaf-8	CacheHits	0
21.5	leaf-8	CacheMisses	62
21.5	leaf-9	CacheHits	0
21.5	leaf-9	CacheMisses	46
21.5	leaf-10	CacheHits	0
21.5	leaf-10	CacheMisses	56
21.5	leaf-11	CacheHits	0
21.5	leaf-11	CacheMisses	48
21.5	leaf-12	CacheHits	0
21.5	leaf-12	CacheMisses	47
21.5	leaf-13	CacheHits	0
21.5	leaf-13	CacheMisses	0
21.5	leaf-14	CacheHits	0
21.5	leaf-14	CacheMisses	43
21.5	leaf-15	CacheHits	0
21.5	leaf-15	CacheMisses	50
21.5	leaf-16	CacheHits	0
21.5	leaf-16	CacheMisses	57
22	gw-root	CacheHits	0
22	gw-root	CacheMisses	99
22	bb-1	CacheHits	0
22	bb-1	CacheMisses	98
22	bb-2	CacheHits	74
22	bb-2	CacheMisses	100
22	bb-3	CacheHits	80
22	bb-3	CacheMisses	68
22	bb-4	CacheHits	108
22	bb-4	CacheMisses	108
22	bb-5	CacheHits	46
22	bb-5	CacheMisses	96
22	bb-6	CacheHits	45
22	bb-6	CacheMisses	51
22	bb-7	CacheHits	41
22	bb-7	CacheMisses	109
22	bb-8	CacheHits	57
22	bb-8	CacheMisses	108
22	cgw-1	CacheHits	53
22	cgw-1	CacheMisses	39
22	cgw-2	CacheHits	0
22	cgw-2	CacheMisses	102
22	cgw-3	CacheHits	0
22	cgw-3	CacheMisses	50
22	cgw-4	CacheHits	53
22	cgw-4	CacheMisses	49
22	cgw-5	CacheHits	0
22	cgw-5	CacheMisses	107
22	cgw-6	CacheHits	52
22	cgw-6	CacheMisses	42
22	cgw-7	CacheHits	0
22	cgw-7	CacheMisses	48
22	cgw-8	CacheHits	0
22	cgw-8	CacheMisses	120
22	leaf-1	CacheHits	0
22	leaf-1	CacheMisses	38
22	leaf-2	CacheHits	0
22	leaf-2	CacheMisses	53
22	leaf-3	CacheHits	0
22	leaf-3	CacheMisses	47
22	leaf-4	CacheHits	0
22	leaf-4	CacheMisses	56
22	leaf-5	CacheHits	0
22	leaf-5	CacheMisses	49
22	leaf-6	CacheHits	0
22	leaf-6	CacheMisses	0
22	leaf-7	CacheHits	0
22	leaf-7	CacheMisses	52
22	leaf-8	CacheHits	0
22	leaf-8	CacheMisses	48
22	leaf-9	CacheHits	0
22	leaf-9	CacheMisses	49
22	leaf-10	CacheHits	0
22	leaf-10	CacheMisses	58
22	leaf-11	CacheHits	0
22	leaf-11	CacheMisses	52
22	leaf-12	CacheHits	0
22	leaf-12	CacheMisses	42
22	leaf-13	CacheHits	0
22	leaf-13	CacheMisses	0
22	leaf-14	CacheHits	0
22	leaf-14	CacheMisses	48
22	leaf-15	CacheHits	0
22	leaf-15	CacheMisses	56
22	leaf-16	CacheHits	0
22	leaf-16	CacheMisses	63
22.5	gw-root	CacheHits	6
22.5	gw-root	CacheMisses	162
22.5	bb-1	CacheHits	36
22.5	bb-1	CacheMisses	168
22.5	bb-2	CacheHits	73
22.5	bb-2	CacheMisses	181
22.5	bb-3	CacheHits	36
22.5	bb-3	CacheMisses	80
22.5	bb-4	CacheHits	103
22.5	bb-4	CacheMisses	145
22.5	bb-5	CacheHits	54
22.5	bb-5	CacheMisses	91
22.5	bb-6	CacheHits	21
22.5	bb-6	CacheMisses	54
22.5	bb-7	CacheHits	12
22.5	bb-7	CacheMisses	148
22.5	bb-8	CacheHits	37
22.5	bb-8	CacheMisses	103
22.5	cgw-1	CacheHits	56
22.5	cgw-1	CacheMisses	50
22.5	cgw-2	CacheHits	0
22.5	cgw-2	CacheMisses	95
22.5	cgw-3	CacheHits	0
22.5	cgw-3	CacheMisses	41
22.5	cgw-4	CacheHits	47
22.5	cgw-4	CacheMisses	55
22.5	cgw-5	CacheHits	0
22.5	cgw-5	CacheMisses	102
22.5	cgw-6	CacheHits	23
22.5	cgw-6	CacheMisses	51
22.5	cgw-7	CacheHits	0
22.5	cgw-7	CacheMisses	43
22.5	cgw-8	CacheHits	0
22.5	cgw-8	CacheMisses	109
22.5	leaf-1	CacheHits	0
22.5	leaf-1	CacheMisses	51
22.5	leaf-2	CacheHits	0
22.5	leaf-2	CacheMisses	56
22.5	leaf-3	CacheHits	0
22.5	leaf-3	CacheMisses	53
22.5	leaf-4	CacheHits	0
22.5	leaf-4	CacheMisses	43
22.5	leaf-5	CacheHits	0
22.5	leaf-5	CacheMisses	41
22.5	leaf-6	CacheHits	0
22.5	leaf-6	CacheMisses	0
22.5	leaf-7	CacheHits	0
22.5	leaf-7	CacheMisses	47
22.5	leaf-8	CacheHits	0
22.5	leaf-8	CacheMisses	56
22.5	leaf-9	CacheHits	0
22.5	leaf-9	CacheMisses	54
22.5	leaf-10	CacheHits	0
22.5	leaf-10	CacheMisses	48
22.5	leaf-11	CacheHits	0
22.5	leaf-11	CacheMisses	54
22.5	leaf-12	CacheHits	0
22.5	leaf-12	CacheMisses	51
22.5	leaf-13	CacheHits	0
22.5	leaf-13	CacheMisses	0
22.5	leaf-14	CacheHits	0
22.5	leaf-14	CacheMisses	44
22.5	leaf-15	CacheHits	0
22.5	leaf-15	CacheMisses	60
22.5	leaf-16	CacheHits	0
22.5	leaf-16	CacheMisses	50
23	gw-root	CacheHits	27
23	gw-root	CacheMisses	135
23	bb-1	CacheHits	32
23	bb-1	CacheMisses	164
23	bb-2	CacheHits	64
23	bb-2	CacheMisses	176
23	bb-3	CacheHits	37
23	bb-3	CacheMisses	89
23	bb-4	CacheHits	58
23	bb-4	CacheMisses	129
23	bb-5	CacheHits	49
23	bb-5	CacheMisses	108
23	bb-6	CacheHits	48
23	bb-6	CacheMisses	46
23	bb-7	CacheHits	42
23	bb-7	CacheMisses	102
23	bb-8	CacheHits	29
23	bb-8	CacheMisses	87
23	cgw-1	CacheHits	46
23	cgw-1	CacheMisses	54
23	cgw-2	CacheHits	0
23	cgw-2	CacheMisses	101
23	cgw-3	CacheHits	0
23	cgw-3	CacheMisses	48
23	cgw-4	CacheHits	49
23	cgw-4	CacheMisses	45
23	cgw-5	CacheHits	0
23	cgw-5	CacheMisses	84
23	cgw-6	CacheHits	21
23	cgw-6	CacheMisses	55
23	cgw-7	CacheHits	0
23	cgw-7	CacheMisses	50
23	cgw-8	CacheHits	0
23	cgw-8	CacheMisses	88
23	leaf-1	CacheHits	0
23	leaf-1	CacheMisses	53
23	leaf-2	CacheHits	0
23	leaf-2	CacheMisses	46
23	leaf-3	CacheHits	0
23	leaf-3	CacheMisses	48
23	leaf-4	CacheHits	0
23	leaf-4	CacheMisses	51
23	leaf-5	CacheHits	0
23	leaf-5	CacheMisses	48
23	leaf-6	CacheHits	0
23	leaf-6	CacheMisses	0
23	leaf-7	CacheHits	0
23	leaf-7	CacheMisses	50
23	leaf-8	CacheHits	0
23	leaf-8	CacheMisses	45
23	leaf-9	CacheHits	0
23	leaf-9	CacheMisses	47
23	leaf-10	CacheHits	0
23	leaf-10	CacheMisses	36
23	leaf-11	CacheHits	0
23	leaf-11	CacheMisses	54
23	leaf-12	CacheHits	0
23	leaf-12	CacheMisses	55
23	leaf-13	CacheHits	0
23	leaf-13	CacheMisses	0
23	leaf-14	CacheHits	0
23	leaf-14	CacheMisses	49
23	leaf-15	CacheHits	0
23	leaf-15	CacheMisses	44
23	leaf-16	CacheHits	0
23	leaf-16	CacheMisses	45
23.5	gw-root	CacheHits	0
23.5	gw-root	CacheMisses	98
23.5	bb-1	CacheHits	19
23.5	bb-1	CacheMisses	97
23.5	bb-2	CacheHits	68
23.5	bb-2	CacheMisses	112
23.5	bb-3	CacheHits	94
23.5	bb-3	CacheMisses	48
23.5	bb-4	CacheHits	90
23.5	bb-4	CacheMisses	124
23.5	bb-5	CacheHits	52
23.5	bb-5	CacheMisses	94
23.5	bb-6	CacheHits	45
23.5	bb-6	CacheMisses	47
23.5	bb-7	CacheHits	44
23.5	bb-7	CacheMisses	100
23.5	bb-8	CacheHits	33
23.5	bb-8	CacheMisses	120
23.5	cgw-1	CacheHits	53
23.5	cgw-1	CacheMisses	48
23.5	cgw-2	CacheHits	0
23.5	cgw-2	CacheMisses	100
23.5	cgw-3	CacheHits	0
23.5	cgw-3	CacheMisses	46
23.5	cgw-4	CacheHits	59
23.5	cgw-4	CacheMisses	49
23.5	cgw-5	CacheHits	0
23.5	cgw-5	CacheMisses	100
23.5	cgw-6	CacheHits	41
23.5	cgw-6	CacheMisses	46
23.5	cgw-7	CacheHits	0
23.5	cgw-7	CacheMisses	43
23.5	cgw-8	CacheHits	0
23.5	cgw-8	CacheMisses	120
23.5	leaf-1	CacheHits	0
23.5	leaf-1	CacheMisses	50
23.5	leaf-2	CacheHits	0
23.5	leaf-2	CacheMisses	53
23.5	leaf-3	CacheHits	0
23.5	leaf-3	CacheMisses	51
23.5	leaf-4	CacheHits	0
23.5	leaf-4	CacheMisses	51
23.5	leaf-5	CacheHits	0
23.5	leaf-5	CacheMisses	46
23.5	leaf-6	CacheHits	0
23.5	leaf-6	CacheMisses	0
23.5	leaf-7	CacheHits	0
23.5	leaf-7	CacheMisses	58
23.5	leaf-8	CacheHits	0
23.5	leaf-8	CacheMisses	48
23.5	leaf-9	CacheHits	0
23.5	leaf-9	CacheMisses	50
23.5	leaf-10	CacheHits	0
23.5	leaf-10	CacheMisses	52
23.5	leaf-11	CacheHits	0
23.5	leaf-11	CacheMisses	44
23.5	leaf-12	CacheHits	0
23.5	leaf-12	CacheMisses	46
23.5	leaf-13	CacheHits	0
23.5	leaf-13	CacheMisses	0
23.5	leaf-14	CacheHits	0
23.5	leaf-14	CacheMisses	44
23.5	leaf-15	CacheHits	0
23.5	leaf-15	CacheMisses	64
23.5	leaf-16	CacheHits	0
23.5	leaf-16	CacheMisses	56
24	gw-root	CacheHits	0
24	gw-root	CacheMisses	130
24	bb-1	CacheHits	6
24	bb-1	CacheMisses	130
24	bb-2	CacheHits	65
24	bb-2	CacheMisses	129
24	bb-3	CacheHits	70
24	bb-3	CacheMisses	58
24	bb-4	CacheHits	44
24	bb-4	CacheMisses	146
24	bb-5	CacheHits	93
24	bb-5	CacheMisses	80
24	bb-6	CacheHits	51
24	bb-6	CacheMisses	52
24	bb-7	CacheHits	51
24	bb-7	CacheMisses	90
24	bb-8	CacheHits	49
24	bb-8	CacheMisses	99
24	cgw-1	CacheHits	51
24	cgw-1	CacheMisses	64
24	cgw-2	CacheHits	0
24	cgw-2	CacheMisses	108
24	cgw-3	CacheHits	0
24	cgw-3	CacheMisses	49
24	cgw-4	CacheHits	47
24	cgw-4	CacheMisses	51
24	cgw-5	CacheHits	0
24	cgw-5	CacheMisses	90
24	cgw-6	CacheHits	51
24	cgw-6	CacheMisses	50
24	cgw-7	CacheHits	0
24	cgw-7	CacheMisses	48
24	cgw-8	CacheHits	0
24	cgw-8	CacheMisses	98
24	leaf-1	CacheHits	0
24	leaf-1	CacheMisses	62
24	leaf-2	CacheHits	0
24	leaf-2	CacheMisses	51
24	leaf-3	CacheHits	0
24	leaf-3	CacheMisses	63
24	leaf-4	CacheHits	0
24	leaf-4	CacheMisses	47
24	leaf-5	CacheHits	0
24	leaf-5	CacheMisses	49
24	leaf-6	CacheHits	0
24	leaf-6	CacheMisses	0
24	leaf-7	CacheHits	0
24	leaf-7	CacheMisses	47
24	leaf-8	CacheHits	0
24	leaf-8	CacheMisses	51
24	leaf-9	CacheHits	0
24	leaf-9	CacheMisses	44
24	leaf-10	CacheHits	0
24	leaf-10	CacheMisses	44
24	leaf-11	CacheHits	0
24	leaf-11	CacheMisses	52
24	leaf-12	CacheHits	0
24	leaf-12	CacheMisses	50
24	leaf-13	CacheHits	0
24	leaf-13	CacheMisses	0
24	leaf-14	CacheHits	0
24	leaf-14	CacheMisses	49
24	leaf-15	CacheHits	0
24	leaf-15	CacheMisses	39
24	leaf-16	CacheHits	0
24	leaf-16	CacheMisses	58
24.5	gw-root	CacheHits	0
24.5	gw-root	CacheMisses	158
24.5	bb-1	CacheHits	17
24.5	bb-1	CacheMisses	158
24.5	bb-2	CacheHits	17
24.5	bb-2	CacheMisses	158
24.5	bb-3	CacheHits	54
24.5	bb-3	CacheMisses	59
24.5	bb-4	CacheHits	53
24.5	bb-4	CacheMisses	158
24.5	bb-5	CacheHits	61
24.5	bb-5	CacheMisses	53
24.5	bb-6	CacheHits	53
24.5	bb-6	CacheMisses	59
24.5	bb-7	CacheHits	51
24.5	bb-7	CacheMisses	102
24.5	bb-8	CacheHits	55
24.5	bb-8	CacheMisses	108
24.5	cgw-1	CacheHits	54
24.5	cgw-1	CacheMisses	40
24.5	cgw-2	CacheHits	35
24.5	cgw-2	CacheMisses	72
24.5	cgw-3	CacheHits	0
24.5	cgw-3	CacheMisses	53
24.5	cgw-4	CacheHits	47
24.5	cgw-4	CacheMisses	59
24.5	cgw-5	CacheHits	0
24.5	cgw-5	CacheMisses	102
24.5	cgw-6	CacheHits	43
24.5	cgw-6	CacheMisses	50
24.5	cgw-7	CacheHits	0
24.5	cgw-7	CacheMisses	56
24.5	cgw-8	CacheHits	0
24.5	cgw-8	CacheMisses	107
24.5	leaf-1	CacheHits	0
24.5	leaf-1	CacheMisses	40
24.5	leaf-2	CacheHits	0
24.5	leaf-2	CacheMisses	54
24.5	leaf-3	CacheHits	0
24.5	leaf-3	CacheMisses	54
24.5	leaf-4	CacheHits	0
24.5	leaf-4	CacheMisses	49
24.5	leaf-5	CacheHits	0
24.5	leaf-5	CacheMisses	53
24.5	leaf-6	CacheHits	0
24.5	leaf-6	CacheMisses	0
24.5	leaf-7	CacheHits	0
24.5	leaf-7	CacheMisses	47
24.5	leaf-8	CacheHits	0
24.5	leaf-8	CacheMisses	60
24.5	leaf-9	CacheHits	0
24.5	leaf-9	CacheMisses	53
24.5	leaf-10	CacheHits	0
24.5	leaf-10	CacheMisses	50
24.5	leaf-11	CacheHits	0
24.5	leaf-11	CacheMisses	41
24.5	leaf-12	CacheHits	0
24.5	leaf-12	CacheMisses	50
24.5	leaf-13	CacheHits	0
24.5	leaf-13	CacheMisses	0
24.5	leaf-14	CacheHits	0
24.5	leaf-14	CacheMisses	55
24.5	leaf-15	CacheHits	0
24.5	leaf-15	CacheMisses	54
24.5	leaf-16	CacheHits	0
24.5	leaf-16	CacheMisses	54
25	gw-root	CacheHits	0
25	gw-root	CacheMisses	154
25	bb-1	CacheHits	8
25	bb-1	CacheMisses	154
25	bb-2	CacheHits	50
